sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
781,PHONEPE WEALTH BROKING PRIVATE LIMITED,INZ000302639,90226,3103,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3103&h_MemType=members&memName=PHONEPE%20WEALTH%20BROKING%20PRIVATE%20LIMITED
782,ALPHUM RESEARCH PRIVATE LIMITED,INZ000328935,90467,3333,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3333&h_MemType=members&memName=ALPHUM%20RESEARCH%20PRIVATE%20LIMITED
783,IMC INDIA SECURITIES PRIVATE LIMITED,INZ000301034,90232,3109,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3109&h_MemType=members&memName=IMC%20INDIA%20SECURITIES%20PRIVATE%20LIMITED
784,SPREAD X SECURITIES PRIVATE LIMITED,INZ000310930,90309,3179,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3179&h_MemType=members&memName=SPREAD%20X%20SECURITIES%20PRIVATE%20LIMITED
785,JUNOMONETA FINSOL PRIVATE LIMITED,INZ000294230,90207,3084,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3084&h_MemType=members&memName=JUNOMONETA%20FINSOL%20PRIVATE%20LIMITED
786,STOCKPRO 9 CAPITAL PRIVATE LIMITED,INZ000312738,90321,3191,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3191&h_MemType=members&memName=STOCKPRO%209%20CAPITAL%20PRIVATE%20LIMITED
787,MANSI SHARE & STOCK BROKING PRIVATE LIMITED,INZ000247433,12972,2131,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2131&h_MemType=members&memName=MANSI%20SHARE%20%26%20STOCK%20BROKING%20PRIVATE%20LIMITED
788,A.K.STOCKMART PVT. LTD,INZ000240830,12695,2033,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2033&h_MemType=members&memName=A.K.STOCKMART%20PVT.%20LTD
789,ULJK FINANCIAL SERVICES PRIVATE LIMITED,INZ000259732,12819,114,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=114&h_MemType=members&memName=ULJK%20FINANCIAL%20SERVICES%20PRIVATE%20LIMITED
790,TORUS FINANCIAL MARKETS PRIVATE LIMITED,INZ000299936,90245,3122,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3122&h_MemType=members&memName=TORUS%20FINANCIAL%20MARKETS%20PRIVATE%20LIMITED
791,KIFS BROKING PRIVATE LIMITED,INZ000244957,90171,3048,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3048&h_MemType=members&memName=KIFS%20BROKING%20PRIVATE%20LIMITED
792,RAPID CAPITAL SERVICES,INZ000259221,06565,234,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=234&h_MemType=members&memName=RAPID%20CAPITAL%20SERVICES
793,KRANT NARAIN AGNANI,INZ000267312,06562,133,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=133&h_MemType=members&memName=KRANT%20NARAIN%20AGNANI
794,PINAKINI SHARE & STOCK BROKERS LIMITED,INZ000264435,07636,866,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=866&h_MemType=members&memName=PINAKINI%20SHARE%20%26%20STOCK%20BROKERS%20LIMITED
795,DAYCO SECURITIES PVT. LTD.,INZ000265037,07007,533,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=533&h_MemType=members&memName=DAYCO%20SECURITIES%20PVT.%20LTD.
796,GROWW INVEST TECH PRIVATE LIMITED,INZ000301838,90187,3064,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3064&h_MemType=members&memName=GROWW%20INVEST%20TECH%20PRIVATE%20LIMITED
797,ROONGTA RISING STOCK PRIVATE LIMITED,INZ000274634,13091,2240,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2240&h_MemType=members&memName=ROONGTA%20RISING%20STOCK%20PRIVATE%20LIMITED
798,KLAY SECURITIES PRIVATE LIMITED,INZ000177934,90181,3058,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3058&h_MemType=members&memName=KLAY%20SECURITIES%20PRIVATE%20LIMITED
799,TRIMURTI CAPITAL BROKING LLP,INZ000312953,90322,3192,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3192&h_MemType=members&memName=TRIMURTI%20CAPITAL%20BROKING%20LLP
800,MIRACLES FIN-TECH PRIVATE LIMITED,INZ000313434,90323,3193,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3193&h_MemType=members&memName=MIRACLES%20FIN-TECH%20PRIVATE%20LIMITED
801,AXIS BANK LTD.,INZ000257435,13080,1682,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1682&h_MemType=members&memName=AXIS%20BANK%20LTD.
802,DHANKI SECURITIES PVT. LTD.,INZ000237338,09956,1534,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1534&h_MemType=members&memName=DHANKI%20SECURITIES%20PVT.%20LTD.
803,SETHI FINMART PVT. LTD.,INZ000240734,12793,2058,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2058&h_MemType=members&memName=SETHI%20FINMART%20PVT.%20LTD.
804,CENTILLION RESEARCH INDIA LLP,INZ000271355,90192,3069,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3069&h_MemType=members&memName=CENTILLION%20RESEARCH%20INDIA%20LLP
805,HARDIK FIN TRADE PRIVATE LIMITED,INZ000203537,90384,3256,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3256&h_MemType=members&memName=HARDIK%20FIN%20TRADE%20PRIVATE%20LIMITED
806,ABSOLUTE BROKING PRIVATE LIMITED,INZ000317833,90421,3292,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3292&h_MemType=members&memName=ABSOLUTE%20BROKING%20PRIVATE%20LIMITED
807,URSA LABS LLP,INZ000318154,90382,3254,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3254&h_MemType=members&memName=URSA%20LABS%20LLP
808,ONEWORLD SECURITIES PRIVATE LIMITED,INZ000321331,90397,3269,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3269&h_MemType=members&memName=ONEWORLD%20SECURITIES%20PRIVATE%20LIMITED
809,EVOL TRADING LLP,INZ000322157,90413,3284,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3284&h_MemType=members&memName=EVOL%20TRADING%20LLP
810,ALLREACH COMMODITIES INDIA PRIVATE LIMITED,INZ000074235,90332,3202,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3202&h_MemType=members&memName=ALLREACH%20COMMODITIES%20INDIA%20PRIVATE%20LIMITED
811,INTERFACE BROKERAGE & RESEARCH LTD.,INB230677033/INF230677033,06770,106,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=106&h_MemType=members&memName=INTERFACE%20BROKERAGE%20%26%20RESEARCH%20LTD.
812,JAS-ONE SECURITIES PVT.LTD.,INB230643536 /INE230643536,06435,117,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=117&h_MemType=members&memName=JAS-ONE%20SECURITIES%20PVT.LTD.
813,SAMCO SECURITIES LIMITED,INZ000002535,12135,39,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=39&h_MemType=members&memName=SAMCO%20SECURITIES%20LIMITED
814,C.D. EQUISEARCH PVT. LTD,INZ000184438,07811,47,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=47&h_MemType=members&memName=C.D.%20EQUISEARCH%20PVT.%20LTD
815,DALAL & BROACHA STOCK BROKING PVT. LTD,INZ000210337,09806,61,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=61&h_MemType=members&memName=DALAL%20%26%20BROACHA%20STOCK%20BROKING%20PVT.%20LTD
816,PARNI SECURITIES LTD,INB230644438,06444,80,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=80&h_MemType=members&memName=PARNI%20SECURITIES%20LTD
817,GLOBE CAPITAL MARKET LIMITED,INZ000177137,06637,91,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=91&h_MemType=members&memName=GLOBE%20CAPITAL%20MARKET%20LIMITED
818,PRAYAS SECURITIES PVT.LTD.,INZ000221234,11938,223,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=223&h_MemType=members&memName=PRAYAS%20SECURITIES%20PVT.LTD.
819,ROSY BLUE SECURITIES PRIVATE LIMITED,INZ000221531,07218,239,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=239&h_MemType=members&memName=ROSY%20BLUE%20SECURITIES%20PRIVATE%20LIMITED
820,SURESH CHAND S JAIN,INZ000198212,06507,276,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=276&h_MemType=members&memName=SURESH%20CHAND%20S%20JAIN
821,LIBRA HOLDINGS PVT. LTD,INZ000203432,09972,294,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=294&h_MemType=members&memName=LIBRA%20HOLDINGS%20PVT.%20LTD
822,MEFCOM SECURITIES LTD.,INZ000252932,09032,154,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=154&h_MemType=members&memName=MEFCOM%20SECURITIES%20LTD.
823,MILAN MAHENDRA SECURITIES PVT. LTD.,INB230994833,09948,160,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=160&h_MemType=members&memName=MILAN%20MAHENDRA%20SECURITIES%20PVT.%20LTD.
824,MURARILAL SARAF,INZ000258113,06500,176,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=176&h_MemType=members&memName=MURARILAL%20SARAF
825,ANAND RATHI SHARE AND STOCK BROKERS LIMITED,INZ000170832,06769,182,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=182&h_MemType=members&memName=ANAND%20RATHI%20SHARE%20AND%20STOCK%20BROKERS%20LIMITED
826,PRACTICAL FINANCIAL SERVICES PVT. LTD.,INZ000278634,06443,211,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=211&h_MemType=members&memName=PRACTICAL%20FINANCIAL%20SERVICES%20PVT.%20LTD.
827,CEEKAY HOLDINGS PVT.LTD.,INB230803536,08035,438,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=438&h_MemType=members&memName=CEEKAY%20HOLDINGS%20PVT.LTD.
828,GOLDMINE STOCKS PRIVATE LIMITED,INZ000182938,08846,443,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=443&h_MemType=members&memName=GOLDMINE%20STOCKS%20PRIVATE%20LIMITED
829,HORNIC INVESTMENT PVT. LTD.,INZ000220935,08148,445,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=445&h_MemType=members&memName=HORNIC%20INVESTMENT%20PVT.%20LTD.
830,INNOVATE SECURITIES PVT. LTD.,INZ000224735,07002,447,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=447&h_MemType=members&memName=INNOVATE%20SECURITIES%20PVT.%20LTD.
831,JBS SECURITIES PRIVATE LIMITED,INZ000191134,07840,449,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=449&h_MemType=members&memName=JBS%20SECURITIES%20PRIVATE%20LIMITED
832,DARASHAW SECURITIES PVT.LTD.,INZ000242934,05332,330,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=330&h_MemType=members&memName=DARASHAW%20SECURITIES%20PVT.LTD.
833,ICICI SECURITIES LIMITED,INZ000183631,07730,346,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=346&h_MemType=members&memName=ICICI%20SECURITIES%20LIMITED
834,SMIFS LIMITED,INZ000220635,05999,406,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=406&h_MemType=members&memName=SMIFS%20LIMITED
835,SOMAYAJULU & CO. LTD.,INZ000273538,06293,407,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=407&h_MemType=members&memName=SOMAYAJULU%20%26%20CO.%20LTD.
836,THE FIRST CUSTODIAN FUND (I) LTD,INZ000277934,06381,416,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=416&h_MemType=members&memName=THE%20FIRST%20CUSTODIAN%20FUND%20%28I%29%20LTD
837,MATHRAN SECURITIES PRIVATE LIMITED,INZ000205835,07079,562,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=562&h_MemType=members&memName=MATHRAN%20SECURITIES%20PRIVATE%20LIMITED
838,DJS STOCK AND SHARES LTD.,INZ000323934,06972,616,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=616&h_MemType=members&memName=DJS%20STOCK%20AND%20SHARES%20LTD.
839,ABHIPRA CAPITAL LTD.,INZ000285230,08150,623,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=623&h_MemType=members&memName=ABHIPRA%20CAPITAL%20LTD.
840,AGROY FINANCE AND INVESTMENT LIMITED,INZ000185530,06919,628,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=628&h_MemType=members&memName=AGROY%20FINANCE%20AND%20INVESTMENT%20LIMITED
841,SANTOSH KUMAR KEJRIWAL SECURITIES P LTD.,INZ000182035,07759,582,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=582&h_MemType=members&memName=SANTOSH%20KUMAR%20KEJRIWAL%20SECURITIES%20P%20LTD.
842,SARVIN CAPITAL PRIVATE LIMITED,INB230759237/INF230759237/INE230759237,07592,583,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=583&h_MemType=members&memName=SARVIN%20CAPITAL%20PRIVATE%20LIMITED
843,CHINTAMANI SHARES & BROKING LTD.,INB231477531/INF231477531/INE231477531,14775,461,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=461&h_MemType=members&memName=CHINTAMANI%20SHARES%20%26%20BROKING%20LTD.
844,DYNAMIC EQUITIES PRIVATE LIMITED,INZ000193533,10718,547,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=547&h_MemType=members&memName=DYNAMIC%20EQUITIES%20PRIVATE%20LIMITED
845,PROGRESSIVE SHARE BROKERS PRIVATE LIMITED,INZ000170639,08561,780,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=780&h_MemType=members&memName=PROGRESSIVE%20SHARE%20BROKERS%20PRIVATE%20LIMITED
846,R G SHARE BROKERS LTD.,INB230755035/INF230755035,07550,785,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=785&h_MemType=members&memName=R%20G%20SHARE%20BROKERS%20LTD.
847,DYNA WEGMANS SECURITIES LIMITED,INZ000258234,08143,676,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=676&h_MemType=members&memName=DYNA%20WEGMANS%20SECURITIES%20LIMITED
848,FARSIGHT SECURITIES LTD.,INZ000169935,08537,682,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=682&h_MemType=members&memName=FARSIGHT%20SECURITIES%20LTD.
849,ISF SECURITIES LTD.,INZ000211738,08763,710,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=710&h_MemType=members&memName=ISF%20SECURITIES%20LTD.
850,MULTIPLEX CAPITAL LTD.,INZ000005439,07837,752,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=752&h_MemType=members&memName=MULTIPLEX%20CAPITAL%20LTD.
851,O J FINANCIAL SERVICES LTD.,INZ000217037,07728,760,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=760&h_MemType=members&memName=O%20J%20FINANCIAL%20SERVICES%20LTD.
852,BETALA STOCK BROKING LIMITED,INZ000258432,09099,899,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=899&h_MemType=members&memName=BETALA%20STOCK%20BROKING%20LIMITED
853,MORGAN STANLEY INDIA COMPANY PRIVATE LIMITED,INZ000244438,10542,982,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=982&h_MemType=members&memName=MORGAN%20STANLEY%20INDIA%20COMPANY%20PRIVATE%20LIMITED
854,SUN N SUN FIN SERVICES LTD.,INZ000283232,07817,934,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=934&h_MemType=members&memName=SUN%20N%20SUN%20FIN%20SERVICES%20LTD.
855,KASAT SECURITIES PRIVATE LIMITED,INZ000275939,07546,953,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=953&h_MemType=members&memName=KASAT%20SECURITIES%20PRIVATE%20LIMITED
856,STANDARD STOCK BROKERS LTD.,INZ000255932,07016,803,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=803&h_MemType=members&memName=STANDARD%20STOCK%20BROKERS%20LTD.
857,S G STOCK SERVICES LTD.,INB230886230,08862,804,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=804&h_MemType=members&memName=S%20G%20STOCK%20SERVICES%20LTD.
858,SMP SECURITIES LTD.,INZ000274734,07784,821,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=821&h_MemType=members&memName=SMP%20SECURITIES%20LTD.
859,STAR SHARE & STOCK BROKERS LTD.,INB230771636/INF230771636,07716,826,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=826&h_MemType=members&memName=STAR%20SHARE%20%26%20STOCK%20BROKERS%20LTD.
860,VARUN BROKING INDIA LIMITED,INZ000167638,08044,841,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=841&h_MemType=members&memName=VARUN%20BROKING%20INDIA%20LIMITED
861,VICTORY FINANCIAL SERVICES LTD.,INZ000255831,09030,842,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=842&h_MemType=members&memName=VICTORY%20FINANCIAL%20SERVICES%20LTD.
862,VICTORY PORTFOLIO LTD,INZ000289431,07819,843,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=843&h_MemType=members&memName=VICTORY%20PORTFOLIO%20LTD
863,QUEST FIN-SEC MARKETS LIMITED,INZ000292538,08129,868,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=868&h_MemType=members&memName=QUEST%20FIN-SEC%20MARKETS%20LIMITED
864,SKS CAPITAL & RESEARCH PRIVATE LIMITED,INZ000223739,11179,1673,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1673&h_MemType=members&memName=SKS%20CAPITAL%20%26%20RESEARCH%20PRIVATE%20LIMITED
865,CANNY SECURITIES PVT. LTD.,INB230886739/INF230886739,08867,1043,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1043&h_MemType=members&memName=CANNY%20SECURITIES%20PVT.%20LTD.
866,ARCH FINANCE LTD.,INZ000206539,09698,1098,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1098&h_MemType=members&memName=ARCH%20FINANCE%20LTD.
867,GATEWAY FINANCIAL SERVICES LIMITED,INZ000247937,09344,1161,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1161&h_MemType=members&memName=GATEWAY%20FINANCIAL%20SERVICES%20LIMITED
868,DOLAT CAPITAL MARKET PVT. LTD.,INZ000274132,07100,1168,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1168&h_MemType=members&memName=DOLAT%20CAPITAL%20MARKET%20PVT.%20LTD.
869,SKSE SECURITIES LTD.,INZ000293432,10760,1769,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1769&h_MemType=members&memName=SKSE%20SECURITIES%20LTD.
870,ANS PVT. LTD.,INZ000196431,10585,1885,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1885&h_MemType=members&memName=ANS%20PVT.%20LTD.
871,MAVERICK SHARE BROKERS  PRIVATE LIMITED,INZ000103531,11604,1836,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1836&h_MemType=members&memName=MAVERICK%20SHARE%20BROKERS%20%20PRIVATE%20LIMITED
872,WEALTH MANTRA LIMITED,INB231168635/INF231168635/INE231168635,11686,1842,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1842&h_MemType=members&memName=WEALTH%20MANTRA%20LIMITED
873,CAPSTOCKS & SECURITIES (INDIA) PRIVATE LIMITED,INZ000165931,11674,1846,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1846&h_MemType=members&memName=CAPSTOCKS%20%26%20SECURITIES%20%28INDIA%29%20PRIVATE%20LIMITED
874,GOYAL STOCK TRADING PRIVATE LIMITED,INZ000256132,11203,1687,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1687&h_MemType=members&memName=GOYAL%20STOCK%20TRADING%20PRIVATE%20LIMITED
875,ABHIK FINANCE PRIVATE LIMITED,INZ000294339,11204,1692,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1692&h_MemType=members&memName=ABHIK%20FINANCE%20PRIVATE%20LIMITED
876,LOKNATH SARAF SECURITIES PVT. LTD.,INZ000292736,10180,1696,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1696&h_MemType=members&memName=LOKNATH%20SARAF%20SECURITIES%20PVT.%20LTD.
877,THE OMNISCIENT SECURITIES PVT. LTD.,INZ000227433,10474,1706,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1706&h_MemType=members&memName=THE%20OMNISCIENT%20SECURITIES%20PVT.%20LTD.
878,HDFC SECURITIES LTD.,INZ000186937,11094,1708,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1708&h_MemType=members&memName=HDFC%20SECURITIES%20LTD.
879,SAURASHTRA CAPITAL BROKING PRIVATE LIMITED,INZ000246238,07480,1725,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1725&h_MemType=members&memName=SAURASHTRA%20CAPITAL%20BROKING%20PRIVATE%20LIMITED
880,SWASTIKA INVESTMART LIMITED,INZ000192732,11297,1728,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1728&h_MemType=members&memName=SWASTIKA%20INVESTMART%20LIMITED
881,KHAMBATTA SECURITIES LTD.,INZ000261131,09775,1743,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1743&h_MemType=members&memName=KHAMBATTA%20SECURITIES%20LTD.
882,SHARE INDIA SECURITIES LIMITED,INZ000178336,10798,1745,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1745&h_MemType=members&memName=SHARE%20INDIA%20SECURITIES%20LIMITED
883,SAMRIDHI STOCKS PVT. LTD.,INZ000191233,12733,2013,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2013&h_MemType=members&memName=SAMRIDHI%20STOCKS%20PVT.%20LTD.
884,KARUNA FINANCIAL SERVICES PVT. LTD,INZ000197038,12048,1894,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1894&h_MemType=members&memName=KARUNA%20FINANCIAL%20SERVICES%20PVT.%20LTD
885,SSM SECURITIES PVT. LTD.,INZ000194130,10864,1905,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1905&h_MemType=members&memName=SSM%20SECURITIES%20PVT.%20LTD.
886,SAFAL CAPITAL (INDIA) LIMITED,INZ000155333,11027,1925,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1925&h_MemType=members&memName=SAFAL%20CAPITAL%20%28INDIA%29%20LIMITED
887,R WADIWALA SECURITIES PVT. LTD.,INZ000187332,12219,1937,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1937&h_MemType=members&memName=R%20WADIWALA%20SECURITIES%20PVT.%20LTD.
888,DESTINY SECURITIES LTD.,INZ000206835,12418,1961,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1961&h_MemType=members&memName=DESTINY%20SECURITIES%20LTD.
889,ZUARI FINSERV LIMITED,INZ000162134,10521,1976,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1976&h_MemType=members&memName=ZUARI%20FINSERV%20LIMITED
890,ASIAN MARKETS SECURITIES PVT. LTD.,INZ000226632,09771,1981,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1981&h_MemType=members&memName=ASIAN%20MARKETS%20SECURITIES%20PVT.%20LTD.
891,R.K. STOCKHOLDING (P) LTD.,INZ000211932,12310,1984,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1984&h_MemType=members&memName=R.K.%20STOCKHOLDING%20%28P%29%20LTD.
892,AMBIT CAPITAL PRIVATE LIMITED,INZ000259334,12476,1986,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1986&h_MemType=members&memName=AMBIT%20CAPITAL%20PRIVATE%20LIMITED
893,NG RATHI INVESTRADES PRIVATED LIMITED,INB231255432/INF231255432,12554,1989,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1989&h_MemType=members&memName=NG%20RATHI%20INVESTRADES%20PRIVATED%20LIMITED
894,FICUS SECURITIES PRIVATE LIMITED,INB231298630/INF231298630/INE231298630,12986,2140,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2140&h_MemType=members&memName=FICUS%20SECURITIES%20PRIVATE%20LIMITED
895,INTERACTIVE BROKERS (INDIA) PRIVATE LIMITED,INZ000217730,12880,2108,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2108&h_MemType=members&memName=INTERACTIVE%20BROKERS%20%28INDIA%29%20PRIVATE%20LIMITED
