sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
121,ARISTRO CAPITAL MARKETS LIMITED,INZ000219238,13959,2518,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2518&h_MemType=members&memName=ARISTRO%20CAPITAL%20MARKETS%20LIMITED
122,ARJ SECURITIES PVT. LTD.,INZ000237937,6421,214,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=214&h_MemType=members&memName=ARJ%20SECURITIES%20PVT.%20LTD.
123,ARJ SHARES & STOCK BROKERS PRIVATE LIMITED,INZ000236638,7548,957,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=957&h_MemType=members&memName=ARJ%20SHARES%20%26%20STOCK%20BROKERS%20PRIVATE%20LIMITED
124,ARTH CRAFT CAPITAL MARKET PRIVATE LIMITED,INZ000327932,90450,3317,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3317&h_MemType=members&memName=ARTH%20CRAFT%20CAPITAL%20MARKET%20PRIVATE%20LIMITED
125,ARTHA VRDDHI SECURITIES LIMITED,INZ000002139,12213,135,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=135&h_MemType=members&memName=ARTHA%20VRDDHI%20SECURITIES%20LIMITED
126,ARYA FIN-TRADE SERVICES(INDIA) PRIVATE LIMITED,INZ000181536,90012,2893,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2893&h_MemType=members&memName=ARYA%20FIN-TRADE%20SERVICES%28INDIA%29%20PRIVATE%20LIMITED
127,ARYAMAN CAPITAL MARKETS LIMITED,INZ000004739,90085,2963,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2963&h_MemType=members&memName=ARYAMAN%20CAPITAL%20MARKETS%20LIMITED
128,AS BULLISHIFY PRIVATE LIMITED,INZ000328330,90479,3345,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3345&h_MemType=members&memName=AS%20BULLISHIFY%20PRIVATE%20LIMITED
129,ASHIKA STOCK SERVICES LIMITED,INZ000169130,8334,1701,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1701&h_MemType=members&memName=ASHIKA%20STOCK%20SERVICES%20LIMITED
130,ASHISH VAID,INZ000261612,6791,19,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=19&h_MemType=members&memName=ASHISH%20VAID
131,ASHLAR SECURITIES PRIVATE LIMITED,INZ000203739,13718,2458,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2458&h_MemType=members&memName=ASHLAR%20SECURITIES%20PRIVATE%20LIMITED
132,ASHOK C SAMANI,INZ000235913,8,20,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=20&h_MemType=members&memName=ASHOK%20C%20SAMANI
133,ASIAN BROKING PVT. LTD.,INZ000201038,10433,947,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=947&h_MemType=members&memName=ASIAN%20BROKING%20PVT.%20LTD.
134,ASIAN MARKETS SECURITIES PVT. LTD.,INZ000226632,9771,1981,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1981&h_MemType=members&memName=ASIAN%20MARKETS%20SECURITIES%20PVT.%20LTD.
135,ASIATIC STOCK & SECURITIES LTD.,INZ000166538,7845,644,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=644&h_MemType=members&memName=ASIATIC%20STOCK%20%26%20SECURITIES%20LTD.
136,ASIT C MEHTA INVESTMENT INTERRMEDIATES LTD.,INZ000186336,6072,316,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=316&h_MemType=members&memName=ASIT%20C%20MEHTA%20INVESTMENT%20INTERRMEDIATES%20LTD.
137,ASMAH SHARES & STOCK BROKERS PVT LTD,INZ000305432,90264,3138,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3138&h_MemType=members&memName=ASMAH%20SHARES%20%26%20STOCK%20BROKERS%20PVT%20LTD
138,ASNANI STOCK BROKER PRIVATE LIMITED,INZ000190431,90087,2962,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2962&h_MemType=members&memName=ASNANI%20STOCK%20BROKER%20PRIVATE%20LIMITED
139,ASPERO MARKETS PRIVATE LIMITED,,90374,3246,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3246&h_MemType=members&memName=ASPERO%20MARKETS%20PRIVATE%20LIMITED
140,ASSET PLUS,INZ000196517,90143,3020,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3020&h_MemType=members&memName=ASSET%20PLUS
141,ASTHA CREDIT & SECURITIES (P) LTD,INZ000187932,12227,1922,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1922&h_MemType=members&memName=ASTHA%20CREDIT%20%26%20SECURITIES%20%28P%29%20LTD
142,ATISHAY STOCK BROKING PRIVATE LIMITED,INZ000299131,90227,3104,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3104&h_MemType=members&memName=ATISHAY%20STOCK%20BROKING%20PRIVATE%20LIMITED
143,ATS SHARE BROKERS PRIVATE LIMITED,INZ000205136,13840,2483,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2483&h_MemType=members&memName=ATS%20SHARE%20BROKERS%20PRIVATE%20LIMITED
144,AUM CAPITAL MARKET PVT LTD,INZ000185431,12764,2030,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2030&h_MemType=members&memName=AUM%20CAPITAL%20MARKET%20PVT%20LTD
145,AUM SECURITIES PRIVATE LTD.,INZ000173337,8066,914,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=914&h_MemType=members&memName=AUM%20SECURITIES%20PRIVATE%20LTD.
146,AUTUS SECURITIES PRIVATE LIMITED,INZ000104034,14352,2453,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2453&h_MemType=members&memName=AUTUS%20SECURITIES%20PRIVATE%20LIMITED
147,AVENDUS WEALTH MANAGEMENT PRIVATE LIMITED,INZ000322337,90427,3298,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3298&h_MemType=members&memName=AVENDUS%20WEALTH%20MANAGEMENT%20PRIVATE%20LIMITED
148,AXIOM SHARE BROKING PVT. LTD.,INZ000232731,12212,1931,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1931&h_MemType=members&memName=AXIOM%20SHARE%20BROKING%20PVT.%20LTD.
149,AXIS BANK LTD.,INZ000257435,13080,1682,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1682&h_MemType=members&memName=AXIS%20BANK%20LTD.
150,AXIS CAPITAL LIMITED,INZ000189931,13872,2519,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2519&h_MemType=members&memName=AXIS%20CAPITAL%20LIMITED
151,AXIS SECURITIES LIMITED,INZ000161633,14816,2064,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2064&h_MemType=members&memName=AXIS%20SECURITIES%20LIMITED
152,B D SHAH SECURITIES LIMITED,INZ000200338,9934,2404,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2404&h_MemType=members&memName=B%20D%20SHAH%20SECURITIES%20LIMITED
153,B K SHAH TRADEX LLP,INZ000289851,90191,3068,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3068&h_MemType=members&memName=B%20K%20SHAH%20TRADEX%20LLP
154,B N RATHI SECURITIES LIMITED,INZ000160834,7141,30,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=30&h_MemType=members&memName=B%20N%20RATHI%20SECURITIES%20LIMITED
155,B R JALAN SECURITIES PVT. LTD.,INZ000199136,90182,3059,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3059&h_MemType=members&memName=B%20R%20JALAN%20SECURITIES%20PVT.%20LTD.
156,B S SECURITIES,INZ000198021,8577,942,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=942&h_MemType=members&memName=B%20S%20SECURITIES
157,BABA BHOOTHNATH TRADE AND COMMERCE LIMITED,INZ000219037,14117,2504,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2504&h_MemType=members&memName=BABA%20BHOOTHNATH%20TRADE%20AND%20COMMERCE%20LIMITED
158,BADJATE STOCK AND SHARES PRIVATE LIMITED,INZ000190232,14845,2855,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2855&h_MemType=members&memName=BADJATE%20STOCK%20AND%20SHARES%20PRIVATE%20LIMITED
159,BAGARIA DERIVATIVE SERVICES PRIVATE LIMITED,INZ000226533,90348,3219,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3219&h_MemType=members&memName=BAGARIA%20DERIVATIVE%20SERVICES%20PRIVATE%20LIMITED
160,BAHUBALI FINANCIAL SERVICES (P) LTD.,INZ000187438,12210,2826,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2826&h_MemType=members&memName=BAHUBALI%20FINANCIAL%20SERVICES%20%28P%29%20LTD.
161,BAJAJ CAPITAL MARKETS LIMITED,INZ000236930,12693,2021,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2021&h_MemType=members&memName=BAJAJ%20CAPITAL%20MARKETS%20LIMITED
162,BAJAJ FINANCIAL SECURITIES LTD.,INZ000218931,90177,3054,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3054&h_MemType=members&memName=BAJAJ%20FINANCIAL%20SECURITIES%20LTD.
163,BAJAJ SHARE & STOCK BROKERS PVT. LTD,INZ000240132,10795,304,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=304&h_MemType=members&memName=BAJAJ%20SHARE%20%26%20STOCK%20BROKERS%20PVT.%20LTD
164,BAKLIWAL FINANCIAL SERVICES (INDIA) PRIVATE LIMITED,INB231070336/INF231070336,10703,1740,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1740&h_MemType=members&memName=BAKLIWAL%20FINANCIAL%20SERVICES%20%28INDIA%29%20PRIVATE%20LIMITED
165,BAKLIWAL INVESTMENTS,INB230922920/INF230922920,9229,944,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=944&h_MemType=members&memName=BAKLIWAL%20INVESTMENTS
166,BALAJI EQUITIES LTD.,INZ000212839,11906,1860,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1860&h_MemType=members&memName=BALAJI%20EQUITIES%20LTD.
167,BALAJI FINCAP LLP,INZ000321758,90401,3272,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3272&h_MemType=members&memName=BALAJI%20FINCAP%20LLP
168,BALJIT SECURITIES PVT. LTD.,INZ000194035,9074,522,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=522&h_MemType=members&memName=BALJIT%20SECURITIES%20PVT.%20LTD.
169,BANAYANTREE SERVICES LIMITED,INZ000271136,90176,3053,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3053&h_MemType=members&memName=BANAYANTREE%20SERVICES%20LIMITED
170,BANG SECURITIES PRIVATE LIMITED,INZ000179933,90122,2995,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2995&h_MemType=members&memName=BANG%20SECURITIES%20PRIVATE%20LIMITED
171,BANHEM SECURITIES PVT LTD,INZ000281030,6536,34,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=34&h_MemType=members&memName=BANHEM%20SECURITIES%20PVT%20LTD
172,BANK OF BARODA,INE231311338,13113,2331,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2331&h_MemType=members&memName=BANK%20OF%20BARODA
173,BANK OF INDIA,INF231156532/INF231156532/INE231308136,11565,1768,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1768&h_MemType=members&memName=BANK%20OF%20INDIA
174,BANK OF MAHARASHTRA,INZ000299045,13518,2424,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2424&h_MemType=members&memName=BANK%20OF%20MAHARASHTRA
175,BANSAL SHARES AND SECURITIES PRIVATE LIMITED,INZ000326036,90435,3305,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3305&h_MemType=members&memName=BANSAL%20SHARES%20AND%20SECURITIES%20PRIVATE%20LIMITED
176,BANYAN TREE FINANCIAL SOLUTIONS PRIVATE LIMITED,INB231498131/INF231498131/INE231498131,14981,2867,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2867&h_MemType=members&memName=BANYAN%20TREE%20FINANCIAL%20SOLUTIONS%20PRIVATE%20LIMITED
177,BARCLAYS SECURITIES (INDIA) PRIVATE LIMITED,INZ000269539,12927,2155,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2155&h_MemType=members&memName=BARCLAYS%20SECURITIES%20%28INDIA%29%20PRIVATE%20LIMITED
178,BASAN EQUITY BROKING LIMITED,INZ000197331,12964,2172,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2172&h_MemType=members&memName=BASAN%20EQUITY%20BROKING%20LIMITED
179,BASANT SECURITIES PRIVATE LIMITED,INZ000165832,7693,434,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=434&h_MemType=members&memName=BASANT%20SECURITIES%20PRIVATE%20LIMITED
180,BATLIVALA & KARANI SECURITIES INDIA PVT. LTD.,INZ000284836,10405,1880,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1880&h_MemType=members&memName=BATLIVALA%20%26%20KARANI%20SECURITIES%20INDIA%20PVT.%20LTD.
181,BCB BROKERAGE PRIVATE LIMITED,INZ000200633,11611,2209,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2209&h_MemType=members&memName=BCB%20BROKERAGE%20PRIVATE%20LIMITED
182,BEARBULL SECURITIES PVT. LTD.,INB230637738,6377,35,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=35&h_MemType=members&memName=BEARBULL%20SECURITIES%20PVT.%20LTD.
183,BEELINE BROKING LTD,INZ000000638,90039,2913,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2913&h_MemType=members&memName=BEELINE%20BROKING%20LTD
184,BENISON STOCK BROKING PVT LTD,INZ000280338,13268,2304,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2304&h_MemType=members&memName=BENISON%20STOCK%20BROKING%20PVT%20LTD
185,BERKELEY SECURITIES LIMITED,INZ000315034,13554,2420,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2420&h_MemType=members&memName=BERKELEY%20SECURITIES%20LIMITED
186,BESSEGGEN INFOTECH LLP,INZ000213450,90155,3030,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3030&h_MemType=members&memName=BESSEGGEN%20INFOTECH%20LLP
187,BETALA STOCK BROKING LIMITED,INZ000258432,9099,899,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=899&h_MemType=members&memName=BETALA%20STOCK%20BROKING%20LIMITED
188,BEZEL STOCK BROKERS PRIVATE LIMITED,INZ000266237,14909,2218,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2218&h_MemType=members&memName=BEZEL%20STOCK%20BROKERS%20PRIVATE%20LIMITED
189,BGSE FINANCIALS LIMITED,INZ000095638,10741,1373,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1373&h_MemType=members&memName=BGSE%20FINANCIALS%20LIMITED
190,BHAGWANDAS GORDHANDAS FINANCIAL PVT. LTD.,INZ000169033,6429,36,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=36&h_MemType=members&memName=BHAGWANDAS%20GORDHANDAS%20FINANCIAL%20PVT.%20LTD.
191,BHAIJEE BROKING & INVESTMENTS PRIVATE LIMITED,INZ000089933,12999,2214,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2214&h_MemType=members&memName=BHAIJEE%20BROKING%20%26%20INVESTMENTS%20PRIVATE%20LIMITED
192,BHANSALI VALUE CREATIONS PRIVATE LIMITED,INZ000245833,14461,2771,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2771&h_MemType=members&memName=BHANSALI%20VALUE%20CREATIONS%20PRIVATE%20LIMITED
193,BHARAT BHUSHAN EQUITY TRADERS LTD.,INZ000204433,7724,735,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=735&h_MemType=members&memName=BHARAT%20BHUSHAN%20EQUITY%20TRADERS%20LTD.
194,BHARAT EQUITY SERVICES LIMITED,,,2294,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2294&h_MemType=members&memName=BHARAT%20EQUITY%20SERVICES%20LIMITED
195,BHARAT RASAYAN FINANCE LTD,INB230814232/INF230814232,8142,652,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=652&h_MemType=members&memName=BHARAT%20RASAYAN%20FINANCE%20LTD
196,BHARATHI SHARE BROKING PRIVATE LIMITED,INZ000282730,13220,1125,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1125&h_MemType=members&memName=BHARATHI%20SHARE%20BROKING%20PRIVATE%20LIMITED
197,BHARTI DHIREN THAKKAR,INB230996416,9964,37,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=37&h_MemType=members&memName=BHARTI%20DHIREN%20THAKKAR
198,BHARTIA STOCK BROKING PVT. LTD.,INZ000205630,11184,1697,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1697&h_MemType=members&memName=BHARTIA%20STOCK%20BROKING%20PVT.%20LTD.
199,BHAVANA INVESTOR SERVICES LTD,INB230906533,9065,1078,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1078&h_MemType=members&memName=BHAVANA%20INVESTOR%20SERVICES%20LTD
200,BHH SECURITIES PRIVATE LIMITED,INZ000262331,9982,2093,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2093&h_MemType=members&memName=BHH%20SECURITIES%20PRIVATE%20LIMITED
201,BHOGILAL TRIKAMLAL SECURITIES PVT. LTD.,INZ000218139,90196,3073,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3073&h_MemType=members&memName=BHOGILAL%20TRIKAMLAL%20SECURITIES%20PVT.%20LTD.
202,BHUMIKA CONSULTANCY (P) LTD,INZ000201830,10862,2471,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2471&h_MemType=members&memName=BHUMIKA%20CONSULTANCY%20%28P%29%20LTD
203,BIGCAPITA SECURITIES PRIVATE LIMITED,INZ000321631,90212,3089,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3089&h_MemType=members&memName=BIGCAPITA%20SECURITIES%20PRIVATE%20LIMITED
204,BLACK FOX FINANCIAL PRIVATE LIMITED,INZ000207033,90383,3255,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3255&h_MemType=members&memName=BLACK%20FOX%20FINANCIAL%20PRIVATE%20LIMITED
205,BLB LIMITED,INZ000171635,6428,41,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=41&h_MemType=members&memName=BLB%20LIMITED
206,BLUE CHIP CORPORATION PRIVATE LIMITED,INB231446536/INF231446536,14465,2799,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2799&h_MemType=members&memName=BLUE%20CHIP%20CORPORATION%20PRIVATE%20LIMITED
207,BMA WEALTH CREATORS LIMITED,INZ000184733,12331,1956,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1956&h_MemType=members&memName=BMA%20WEALTH%20CREATORS%20LIMITED
208,BMD SECURITIES LIMITED,INZ000215236,13189,2176,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2176&h_MemType=members&memName=BMD%20SECURITIES%20LIMITED
209,BNK SECURITIES PVT.LTD.,INZ000220037,6535,42,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=42&h_MemType=members&memName=BNK%20SECURITIES%20PVT.LTD.
210,BNP      PARIBAS,,,1851,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1851&h_MemType=members&memName=BNP%20%20%20%20%20%20PARIBAS
211,BNP PARIBAS,INF231311130/INE231311130,13111,2333,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2333&h_MemType=members&memName=BNP%20PARIBAS
212,BNP PARIBAS SECURITIES INDIA PRIVATE LIMITED,INZ000161834,14748,2844,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2844&h_MemType=members&memName=BNP%20PARIBAS%20SECURITIES%20INDIA%20PRIVATE%20LIMITED
213,BOB CAPITAL MARKETS LIMITED,INZ000159332,13045,2244,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2244&h_MemType=members&memName=BOB%20CAPITAL%20MARKETS%20LIMITED
214,BOFA SECURITIES INDIA LIMITED,INZ000217333,13481,335,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=335&h_MemType=members&memName=BOFA%20SECURITIES%20INDIA%20LIMITED
215,BONANZA PORTFOLIO LTD.,INZ000212137,6378,43,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=43&h_MemType=members&memName=BONANZA%20PORTFOLIO%20LTD.
216,BONDBAZAAR SECURITIES PRIVATE LIMITED,INZ000303236,90247,3123,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3123&h_MemType=members&memName=BONDBAZAAR%20SECURITIES%20PRIVATE%20LIMITED
217,BONDNEST CAPITAL INDIA SECURITIES PRIVATE LIMITED,,90480,3346,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3346&h_MemType=members&memName=BONDNEST%20CAPITAL%20INDIA%20SECURITIES%20PRIVATE%20LIMITED
218,BONDTREE GILTS PRIVATE LIMITED,,90431,3301,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3301&h_MemType=members&memName=BONDTREE%20GILTS%20PRIVATE%20LIMITED
219,BP EQUITIES PRIVATE LIMITED,INZ000176539,11420,1741,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1741&h_MemType=members&memName=BP%20EQUITIES%20PRIVATE%20LIMITED
220,BRAND EQUITY PVT LTD,,,2441,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2441&h_MemType=members&memName=BRAND%20EQUITY%20PVT%20LTD
221,BRSB SECURITIES PRIVATE LIMITED,INZ000302136,90241,3118,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3118&h_MemType=members&memName=BRSB%20SECURITIES%20PRIVATE%20LIMITED
222,BULL BROTHER FINANCE PVT LTD,INZ000282816,12993,2216,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2216&h_MemType=members&memName=BULL%20BROTHER%20FINANCE%20PVT%20LTD
223,BULLMART SECURITIES PRIVATE LIMITED,INB231366437/INF231366437,13664,2457,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2457&h_MemType=members&memName=BULLMART%20SECURITIES%20PRIVATE%20LIMITED
224,BULLPULSE MARKETEDGE PRIVATE LIMITED,INZ000323634,90417,3288,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3288&h_MemType=members&memName=BULLPULSE%20MARKETEDGE%20PRIVATE%20LIMITED
225,BURGEON SECURITIES,INZ000195328,14376,2705,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2705&h_MemType=members&memName=BURGEON%20SECURITIES
226,BUTTERFLY BROKING PRIVATE LIMITED,INZ000308735,90292,3159,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3159&h_MemType=members&memName=BUTTERFLY%20BROKING%20PRIVATE%20LIMITED
227,C D INTEGRATED SERVICES LTD.,INZ000190932,10942,1660,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1660&h_MemType=members&memName=C%20D%20INTEGRATED%20SERVICES%20LTD.
228,C K INVESTMENT CONSULTANT PRIVATE LIMITED,INB231324436/INF231324436,13244,2290,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2290&h_MemType=members&memName=C%20K%20INVESTMENT%20CONSULTANT%20PRIVATE%20LIMITED
229,C. M. GOENKA STOCK BROKERS PVT. LTD.,INZ000251131,12550,1993,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1993&h_MemType=members&memName=C.%20M.%20GOENKA%20STOCK%20BROKERS%20PVT.%20LTD.
230,C.D. COMMODITIES BROKING LIMITED,INZ000083930,90364,3236,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3236&h_MemType=members&memName=C.D.%20COMMODITIES%20BROKING%20LIMITED
231,C.D. EQUISEARCH PVT. LTD,INZ000184438,7811,47,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=47&h_MemType=members&memName=C.D.%20EQUISEARCH%20PVT.%20LTD
232,C.R.KOTHARI & SONS STOCK BROKING PRIVATE LIMITED,INZ000279336,12867,511,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=511&h_MemType=members&memName=C.R.KOTHARI%20%26%20SONS%20STOCK%20BROKING%20PRIVATE%20LIMITED
233,CANARA BANK,INZ000320948,13082,2327,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2327&h_MemType=members&memName=CANARA%20BANK
234,CANARA BANK SECURITIES LIMITED,INZ000279135,12802,2078,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2078&h_MemType=members&memName=CANARA%20BANK%20SECURITIES%20LIMITED
235,CANNY SECURITIES PVT. LTD.,INB230886739/INF230886739,8867,1043,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1043&h_MemType=members&memName=CANNY%20SECURITIES%20PVT.%20LTD.
236,CAPMATRIX COMMODITY AND EQUITY INVESTMENT,INZ000314927,90349,3220,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3220&h_MemType=members&memName=CAPMATRIX%20COMMODITY%20AND%20EQUITY%20INVESTMENT
